Order_Date,Category,Sub_Category,Region,Sales_USD,Profit_USD,Discount_Pct,Profit_Margin_Pct,Predicted_Margin,Margin_Error
2021-05-07,Furniture,Bookcases,Central,14.13,-0.02,0.1,-0.15,1.32,1.47
2024-03-18,Furniture,Chairs,South,73.48,1.25,0.1,1.7,2.36,0.66
2024-09-14,Office Supplies,Pens,East,133.8,25.5,0.0,19.06,19.72,0.66
2023-11-02,Furniture,Tables,South,141.61,7.72,0.0,5.45,4.72,0.73
2022-01-19,Technology,Accessories,West,433.92,61.88,0.0,14.26,14.73,0.47
2021-07-05,Furniture,Tables,East,505.88,-59.29,0.3,-11.72,-11.85,0.13
2022-11-10,Furniture,Chairs,West,179.72,2.44,0.1,1.36,1.11,0.25
2024-10-20,Office Supplies,Binders,South,122.18,-2.99,0.3,-2.45,-2.63,0.18
2021-10-01,Furniture,Storage,West,315.21,-86.46,0.4,-27.43,-27.31,0.12
2022-09-22,Office Supplies,Envelopes,East,519.19,102.33,0.1,19.71,20.37,0.66
2021-02-07,Office Supplies,Pens,West,431.17,94.25,0.0,21.86,22.04,0.18
2022-08-24,Office Supplies,Labels,East,50.06,10.1,0.0,20.17,20.76,0.59
2022-08-20,Office Supplies,Pens,West,620.82,137.88,0.0,22.21,23.27,1.06
2023-01-01,Office Supplies,Labels,Central,745.1,-33.08,0.3,-4.44,-5.63,1.19
2023-07-29,Furniture,Tables,Central,298.73,-6.21,0.1,-2.08,-1.05,1.03
2022-02-15,Furniture,Bookcases,Central,88.02,6.39,0.0,7.26,7.69,0.43
2024-09-03,Office Supplies,Envelopes,Central,198.31,10.25,0.2,5.17,4.73,0.44
2022-03-03,Technology,Computers,West,78.68,3.01,0.2,3.83,4.3,0.47
2021-08-22,Furniture,Storage,West,24.83,1.44,0.0,5.79,4.32,1.47
2024-09-07,Technology,Accessories,East,299.17,-38.98,0.3,-13.03,-12.73,0.3
2024-01-13,Office Supplies,Paper,Central,381.25,54.1,0.1,14.19,13.21,0.98
2023-03-26,Technology,Computers,West,788.4,64.81,0.1,8.22,7.8,0.42
2024-07-29,Technology,Copiers,Central,21.0,-2.36,0.3,-11.26,-10.13,1.13
2022-02-22,Office Supplies,Paper,East,121.22,1.67,0.3,1.38,-0.15,1.53
2021-12-15,Technology,Computers,West,59.01,10.52,0.0,17.83,17.75,0.08
2023-10-24,Furniture,Chairs,South,968.02,88.57,0.0,9.15,8.81,0.34
2022-08-10,Office Supplies,Envelopes,West,474.08,-53.9,0.4,-11.37,-11.14,0.23
2021-11-22,Technology,Phones,East,221.87,30.86,0.0,13.91,16.05,2.14
2024-01-23,Office Supplies,Pens,East,440.94,64.6,0.1,14.65,13.23,1.42
2024-05-15,Furniture,Chairs,Central,75.17,-0.53,0.1,-0.7,-0.88,0.18
2021-05-31,Office Supplies,Paper,Central,152.97,30.75,0.0,20.1,19.74,0.36
2021-02-09,Office Supplies,Labels,South,77.48,16.57,0.0,21.38,20.77,0.61
2024-02-29,Furniture,Tables,West,162.67,-13.92,0.2,-8.56,-6.39,2.17
2023-10-11,Furniture,Bookcases,East,918.04,-70.14,0.2,-7.64,-7.42,0.22
2022-02-07,Technology,Computers,Central,80.24,-10.49,0.4,-13.07,-13.41,0.34
2022-11-08,Technology,Accessories,Central,243.03,15.12,0.1,6.22,6.27,0.05
2022-09-05,Technology,Computers,Central,211.23,34.35,0.0,16.26,15.26,1.0
2021-04-18,Technology,Copiers,West,167.79,18.68,0.1,11.13,10.1,1.03
2023-09-20,Furniture,Bookcases,Central,825.41,101.53,0.0,12.3,13.42,1.12
2022-12-20,Technology,Phones,South,345.02,40.09,0.1,11.62,11.19,0.43
2024-08-02,Furniture,Chairs,West,57.59,-5.82,0.3,-10.11,-12.1,1.99
2021-09-20,Furniture,Storage,Central,127.71,-9.35,0.2,-7.32,-8.76,1.44
2022-07-14,Furniture,Bookcases,West,10.07,-1.98,0.3,-19.66,-20.81,1.15
2023-12-28,Furniture,Storage,East,72.17,-11.97,0.3,-16.58,-17.92,1.34
2024-11-15,Technology,Phones,East,243.76,-44.05,0.4,-18.07,-19.91,1.84
2023-10-19,Furniture,Bookcases,Central,258.14,-77.52,0.5,-30.03,-29.72,0.31
2021-12-31,Furniture,Storage,South,118.5,-7.54,0.2,-6.36,-8.13,1.77
2024-10-01,Office Supplies,Pens,East,118.17,13.28,0.1,11.24,11.06,0.18
2023-08-02,Furniture,Bookcases,West,139.94,6.3,0.0,4.5,5.97,1.47
2022-12-23,Office Supplies,Envelopes,Central,1174.68,206.39,0.0,17.57,17.36,0.21
2022-03-27,Furniture,Chairs,East,170.76,9.49,0.1,5.56,5.26,0.3
2023-02-24,Furniture,Storage,East,358.29,14.26,0.1,3.98,3.01,0.97
2021-01-15,Office Supplies,Binders,Central,230.71,37.74,0.1,16.36,16.3,0.06
2023-09-02,Office Supplies,Paper,West,450.4,103.28,0.0,22.93,23.25,0.32
2022-12-26,Office Supplies,Pens,West,44.03,9.21,0.0,20.91,21.09,0.18
2023-01-31,Office Supplies,Binders,Central,14.1,2.9,0.0,20.6,20.23,0.37
2022-05-22,Technology,Copiers,Central,99.47,20.16,0.0,20.27,19.9,0.37
2023-11-01,Furniture,Bookcases,Central,482.08,-7.33,0.0,-1.52,-1.84,0.32
2022-11-15,Office Supplies,Pens,South,60.04,4.48,0.2,7.46,9.14,1.68
2022-01-25,Technology,Copiers,East,1147.93,161.97,0.0,14.11,13.34,0.77
2021-06-23,Office Supplies,Labels,West,17.23,3.64,0.0,21.14,22.1,0.96
2024-05-08,Furniture,Bookcases,Central,307.17,-69.3,0.3,-22.56,-21.31,1.25
2021-01-03,Office Supplies,Pens,East,231.33,30.58,0.1,13.22,13.23,0.01
2024-01-18,Furniture,Storage,Central,267.17,-8.71,0.1,-3.26,-4.6,1.34
2024-07-21,Furniture,Storage,South,105.19,1.46,0.1,1.39,0.9,0.49
2024-04-08,Furniture,Storage,West,436.48,51.9,0.0,11.89,11.81,0.08
2022-11-23,Furniture,Storage,East,59.34,6.95,0.0,11.71,11.45,0.26
2022-09-09,Technology,Copiers,Central,80.5,-11.27,0.4,-14.0,-15.94,1.94
2023-12-21,Technology,Copiers,Central,369.95,42.43,0.2,11.47,11.98,0.51
2022-10-19,Furniture,Chairs,West,681.06,-32.15,0.2,-4.72,-3.48,1.24
2024-04-02,Office Supplies,Binders,West,461.27,111.26,0.0,24.12,24.9,0.78
2022-09-22,Technology,Accessories,West,456.19,68.34,0.0,14.98,14.79,0.19
2021-12-15,Furniture,Bookcases,West,328.02,21.09,0.0,6.43,5.87,0.56
2021-07-04,Technology,Phones,West,328.21,40.07,0.1,12.21,13.14,0.93
2024-05-13,Furniture,Tables,South,152.39,-24.93,0.3,-16.36,-15.94,0.42
2021-07-21,Furniture,Tables,West,168.72,9.43,0.0,5.59,5.12,0.47
2022-11-01,Technology,Copiers,Central,184.42,-7.95,0.3,-4.31,-3.7,0.61
2023-05-08,Furniture,Storage,East,696.15,76.58,0.0,11.0,12.18,1.18
2022-02-01,Furniture,Tables,South,71.86,5.48,0.0,7.62,6.55,1.07
2021-02-02,Office Supplies,Pens,South,494.31,87.39,0.0,17.68,19.78,2.1
2024-02-06,Office Supplies,Binders,Central,290.7,48.2,0.1,16.58,15.77,0.81
2024-09-11,Technology,Accessories,South,633.55,15.4,0.2,2.43,4.03,1.6
2021-08-06,Technology,Computers,Central,345.35,44.86,0.0,12.99,13.7,0.71
2024-03-26,Technology,Accessories,Central,769.13,158.36,0.0,20.59,21.33,0.74
2024-12-06,Office Supplies,Envelopes,Central,440.24,100.2,0.0,22.76,21.84,0.92
2021-03-01,Office Supplies,Envelopes,West,21.67,2.72,0.1,12.56,12.59,0.03
2023-06-10,Technology,Accessories,South,351.89,29.31,0.1,8.33,8.65,0.32
2021-10-16,Technology,Copiers,West,306.88,9.3,0.2,3.03,3.12,0.09
2021-01-13,Technology,Phones,East,111.67,7.38,0.1,6.61,7.08,0.47
2023-11-17,Technology,Accessories,East,247.29,42.83,0.0,17.32,17.97,0.65
2024-05-06,Office Supplies,Pens,East,159.09,-4.66,0.3,-2.93,-2.45,0.48
2024-10-28,Furniture,Chairs,East,163.32,-10.93,0.3,-6.69,-6.93,0.24
2021-10-12,Technology,Phones,West,202.29,-53.18,0.5,-26.29,-27.71,1.42
2024-05-29,Technology,Copiers,East,23.12,-5.47,0.5,-23.67,-23.84,0.17
2021-11-10,Furniture,Bookcases,South,134.86,11.5,0.0,8.53,9.38,0.85
2021-04-24,Technology,Accessories,Central,25.26,4.0,0.1,15.85,16.0,0.15
2021-01-20,Furniture,Bookcases,West,101.21,8.46,0.0,8.36,7.56,0.8
2022-04-25,Office Supplies,Pens,West,165.87,34.24,0.0,20.64,21.16,0.52
2023-09-16,Furniture,Storage,South,90.57,3.05,0.0,3.37,4.36,0.99
2023-10-04,Office Supplies,Envelopes,South,427.88,24.6,0.2,5.75,5.58,0.17
2024-01-11,Technology,Computers,Central,144.63,-17.64,0.4,-12.2,-12.02,0.18
2024-08-21,Technology,Computers,East,152.62,-11.6,0.3,-7.6,-8.03,0.43
2022-05-23,Technology,Computers,East,863.73,-52.34,0.3,-6.06,-7.53,1.47
2021-07-27,Technology,Accessories,West,197.98,1.19,0.2,0.6,2.32,1.72
2024-06-20,Furniture,Bookcases,South,456.25,17.52,0.0,3.84,4.43,0.59
2022-05-05,Technology,Phones,West,328.15,70.91,0.0,21.61,21.52,0.09
2021-07-04,Office Supplies,Labels,South,284.62,28.63,0.1,10.06,11.11,1.05
2021-06-18,Technology,Phones,Central,1244.26,192.61,0.1,15.48,13.45,2.03
